"","V1","V2","V3","V4"
"871",0,871,10300000,0.174319
"872",0,872,10310000,0.136872
"873",0,873,10320000,0.295876
"874",0,874,10330000,0.386819
"875",0,875,10340000,0.238601
"876",0,876,10350000,0.28347
"877",0,877,10360000,0.303745
"878",0,878,10380000,0.102839
"879",0,879,10390000,0.327312
"880",0,880,10400000,0.237484
"881",0,881,10410000,0.345212
"882",0,882,10420000,0.432596
"883",0,883,10430000,0.0929489
"884",0,884,10440000,0.345814
"885",0,885,10450000,0.272347
"886",0,886,10460000,0.439974
"887",0,887,10470000,0.0935153
"888",0,888,10480000,0.343693
"889",0,889,10490000,0.217601
"890",0,890,10500000,0.198874
"891",0,891,10510000,0.0785546
"892",0,892,10520000,0.287884
"893",0,893,10530000,0.221078
"894",0,894,10550000,0.173784
"895",0,895,10560000,0.0650472
"896",0,896,10570000,0.278421
"897",0,897,10580000,0.291781
"898",0,898,10600000,0.212577
"899",0,899,10610000,0.238686
"900",0,900,10620000,0.30603
"901",0,901,10630000,0.122178
"902",0,902,10640000,0.0467748
"903",0,903,10650000,0.46407
"904",0,904,10660000,0.158149
"905",0,905,10670000,0.200533
"906",0,906,10680000,0.331075
"907",0,907,10690000,0.212808
"908",0,908,10710000,0.158723
"909",0,909,10720000,0.185199
"910",0,910,10730000,0.0933137
"911",0,911,10740000,0.193175
"912",0,912,10750000,0.138909
"913",0,913,10760000,0.17287
"914",0,914,10780000,0.153402
"915",0,915,10810000,0.137605
"916",0,916,10820000,0.241894
"917",0,917,10830000,0.230319
"918",0,918,10840000,0.19968
"919",0,919,10850000,0.267996
"920",0,920,10860000,0.155192
"921",0,921,10870000,0.0827497
"922",0,922,10880000,0.0954371
"923",0,923,10890000,0.384082
"924",0,924,10900000,0.250702
"925",0,925,10910000,0.12817
"926",0,926,10920000,0.0658969
"927",0,927,10930000,0.219105
"928",0,928,10940000,0.290608
"929",0,929,10950000,0.139868
"930",0,930,10960000,0.156948
"931",0,931,10970000,0.27449
"932",0,932,10980000,0.0923145
"933",0,933,10990000,0.255196
"934",0,934,11010000,0.219372
"935",0,935,11020000,0.0453556
"936",0,936,11030000,0.0861324
"937",0,937,11040000,0.179506
"938",0,938,11050000,0.0747599
"939",0,939,11060000,0.0125571
"940",0,940,11070000,0.100349
"941",0,941,11080000,0.0979403
"942",0,942,11090000,0.103938
"943",0,943,11100000,0.190936
"944",0,944,11120000,0.287638
"945",0,945,11140000,0.155202
"946",0,946,11150000,0.0503736
"947",0,947,11160000,0.0528074
"948",0,948,11180000,0.110239
"949",0,949,11190000,0.155887
"950",0,950,11200000,0.176725
"951",0,951,11210000,0.135895
"952",0,952,11220000,0.0230167
"953",0,953,11230000,0.205002
"954",0,954,11240000,0.152955
"955",0,955,11250000,0.149783
"956",0,956,11260000,0.033807
"957",0,957,11270000,0.165016
"958",0,958,11290000,0.0267329
"959",0,959,11300000,0.102111
"960",0,960,11320000,0.590042
"961",0,961,11330000,0.0769231
"962",0,962,11340000,0.0551824
"963",0,963,11350000,0.268225
"964",0,964,11360000,0.207436
"965",0,965,11370000,0.287647
"966",0,966,11380000,0.167437
"967",0,967,11390000,0.0681022
"968",0,968,11400000,0.0792995
"969",0,969,11410000,0.0936605
"970",0,970,11420000,0.13104
"971",0,971,11430000,0.149615
"972",0,972,11440000,0.203668
"973",0,973,11450000,0.260367
"974",0,974,11460000,0.201309
"975",0,975,11500000,0.228831
"976",0,976,11510000,0.277426
"977",0,977,11520000,0.217119
"978",0,978,11540000,0.130365
"979",0,979,11550000,0.326077
"980",0,980,11560000,0.198781
"981",0,981,11570000,0.259897
"982",0,982,11580000,0.261899
"983",0,983,11590000,0.0683062
"984",0,984,11600000,0.393041
"985",0,985,11610000,0.345536
"986",0,986,11620000,0.0466228
"987",0,987,11630000,0.191659
"988",0,988,11650000,0.278137
"989",0,989,11660000,0.335723
"990",0,990,11670000,0.125385
"991",0,991,11680000,0.0815433
"992",0,992,11690000,0.112169
"993",0,993,11700000,0.0581503
"994",0,994,11720000,0.23606
"995",0,995,11730000,0.202359
"996",0,996,11740000,0.166464
"997",0,997,11750000,0.412567
"998",0,998,11760000,0.251603
"999",0,999,11770000,0.264601
"1000",0,1000,11780000,0.237601
"1001",0,1001,11790000,0.337961
"1002",0,1002,11800000,0.283408
"1003",0,1003,11810000,0.115169
"1004",0,1004,11820000,0.280058
"1005",0,1005,11830000,0.0764389
"1006",0,1006,11840000,0.272121
"1007",0,1007,11850000,0.132654
"1008",0,1008,11860000,0.252513
"1009",0,1009,11870000,0.293496
"1010",0,1010,11880000,0.0881971
"1011",0,1011,11890000,0.186892
"1012",0,1012,11900000,0.367662
"1013",0,1013,11910000,0.124037
"1014",0,1014,11920000,0.277183
"1015",0,1015,11930000,0.292497
"1016",0,1016,11940000,0.20964
"1017",0,1017,11950000,0.136292
"1018",0,1018,11960000,0.373043
"1019",0,1019,11990000,0.189565
"1020",0,1020,12000000,0.142012
"1021",0,1021,12010000,0.386537
"1022",0,1022,12020000,0.24289
"1023",0,1023,12030000,0.356707
"1024",0,1024,12050000,0.334026
"1025",0,1025,12060000,0.099107
"1026",0,1026,12070000,0.199282
"1027",0,1027,12080000,0.370343
"1028",0,1028,12090000,0.277139
"1029",0,1029,12100000,0.00414017
"1030",0,1030,12120000,0.143933
"1031",0,1031,12130000,0.189791
"1032",0,1032,12140000,0.169381
"1033",0,1033,12150000,0.0844731
"1034",0,1034,12160000,0.22919
"1035",0,1035,12170000,0.247423
"1036",0,1036,12180000,0.318448
"1037",0,1037,12190000,0.121566
"1038",0,1038,12200000,0.132521
"1039",0,1039,12210000,0.295456
"1040",0,1040,12220000,0.264407
"1041",0,1041,12230000,0.432198
"1042",0,1042,12240000,0.239062
"1043",0,1043,12250000,0.325495
"1044",0,1044,12260000,0.163824
"1045",0,1045,12270000,0.283356
"1046",0,1046,12280000,0.245688
"1047",0,1047,12300000,0.0893793
"1048",0,1048,12310000,0.0799071
"1049",0,1049,12320000,0.444663
"1050",0,1050,12330000,0.229534
"1051",0,1051,12340000,0.157169
"1052",0,1052,12360000,0.399639
"1053",0,1053,12370000,0.42572
"1054",0,1054,12380000,0.280805
"1055",0,1055,12390000,0.187479
"1056",0,1056,12400000,0.137295
"1057",0,1057,12410000,0.16086
"1058",0,1058,12420000,0.192781
"1059",0,1059,12430000,0.320755
"1060",0,1060,12440000,0.100882
"1061",0,1061,12450000,0.205114
"1062",0,1062,12460000,0.254623
"1063",0,1063,12470000,0.405539
"1064",0,1064,12480000,0.282695
"1065",0,1065,12490000,0.35846
"1066",0,1066,12500000,0.370768
"1067",0,1067,12510000,0.24176
"1068",0,1068,12520000,0.318931
"1069",0,1069,12530000,0.32758
"1070",0,1070,12540000,0.290142
"1071",0,1071,12550000,0.242969
"1072",0,1072,12560000,0.182647
"1073",0,1073,12570000,0.319913
"1074",0,1074,12580000,0.471866
"1075",0,1075,12590000,0.241329
"1076",0,1076,12600000,0.38779
"1077",0,1077,12610000,0.456373
"1078",0,1078,12620000,0.200627
"1079",0,1079,12630000,0.193136
"1080",0,1080,12640000,0.382453
"1081",0,1081,12650000,0.224709
"1082",0,1082,12660000,0.198145
"1083",0,1083,12670000,0.295379
"1084",0,1084,12680000,0.137061
"1085",0,1085,12690000,0.213216
"1086",0,1086,12710000,0.134467
"1087",0,1087,12720000,0.245209
"1088",0,1088,12730000,0.349189
"1089",0,1089,12740000,0.274104
"1090",0,1090,12750000,0.225157
"1091",0,1091,12760000,0.4703
"1092",0,1092,12770000,0.14906
"1093",0,1093,12780000,0.173211
"1094",0,1094,12790000,0.152824
"1095",0,1095,12800000,0.127207
"1096",0,1096,12810000,0.142368
"1097",0,1097,12820000,0.185863
"1098",0,1098,12830000,0.275857
"1099",0,1099,12840000,0.0578432
"1100",0,1100,12850000,0.13182
"1101",0,1101,12860000,0.21107
"1102",0,1102,12870000,0.209205
"1103",0,1103,12880000,0.193629
"1104",0,1104,12890000,0.225649
"1105",0,1105,12900000,0.258717
"1106",0,1106,12910000,0.203947
"1107",0,1107,12920000,0.0339801
"1108",0,1108,12930000,0.131274
"1109",0,1109,12940000,0.136751
"1110",0,1110,12950000,0.0908067
"1111",0,1111,12960000,0.166129
"1112",0,1112,12970000,0.431599
"1113",0,1113,12980000,0.112246
"1114",0,1114,12990000,0.110536
"1115",0,1115,13000000,0.191325
"1116",0,1116,13010000,0.163923
"1117",0,1117,13020000,0.237435
"1118",0,1118,13030000,0.0894733
"1119",0,1119,13040000,0.0867382
"1120",0,1120,13060000,0.243033
"1121",0,1121,13070000,0.302258
"1122",0,1122,13080000,0.274057
"1123",0,1123,13100000,0.137352
"1124",0,1124,13110000,0.339896
"1125",0,1125,13120000,0.237574
"1126",0,1126,13130000,0.38564
"1127",0,1127,13140000,0.177774
"1128",0,1128,13150000,0.344429
"1129",0,1129,13160000,0.184235
"1130",0,1130,13170000,0.0234164
"1131",0,1131,13180000,0.423442
"1132",0,1132,13190000,0.354627
"1133",0,1133,13200000,0.293844
"1134",0,1134,13210000,0.282585
"1135",0,1135,13220000,0.460254
"1136",0,1136,13230000,0.494628
"1137",0,1137,13240000,0.348373
"1138",0,1138,13250000,0.320438
"1139",0,1139,13270000,0.313232
"1140",0,1140,13280000,0.142877
"1141",0,1141,13290000,0.223291
"1142",0,1142,13300000,0.216508
"1143",0,1143,13310000,0.143295
"1144",0,1144,13320000,0.179416
"1145",0,1145,13330000,0.287438
"1146",0,1146,13340000,0.161529
"1147",0,1147,13350000,0.219372
"1148",0,1148,13360000,0.450701
"1149",0,1149,13370000,0.235801
"1150",0,1150,13380000,0.144734
"1151",0,1151,13390000,0.158075
"1152",0,1152,13400000,0.372184
"1153",0,1153,13410000,0.343483
"1154",0,1154,13420000,0.434223
"1155",0,1155,13430000,0.337549
"1156",0,1156,13440000,0.346443
"1157",0,1157,13450000,0.255065
"1158",0,1158,13460000,0.26588
"1159",0,1159,13470000,0.230834
"1160",0,1160,13480000,0.0768894
"1161",0,1161,13490000,0.216382
"1162",0,1162,13500000,0.256694
"1163",0,1163,13510000,0.209913
"1164",0,1164,13520000,0.33871
"1165",0,1165,13530000,0.342365
"1166",0,1166,13540000,0.280333
"1167",0,1167,13550000,0.234796
"1168",0,1168,13560000,0.659514
"1169",0,1169,13570000,0.312909
"1170",0,1170,13580000,0.362889
"1171",0,1171,13590000,0.186773
"1172",0,1172,13600000,0.207446
"1173",0,1173,13610000,0.160046
"1174",0,1174,13620000,0.20005
"1175",0,1175,13630000,0.108736
"1176",0,1176,13640000,0.0407555
"1177",0,1177,13650000,0.0771983
"1178",0,1178,13660000,0.0790412
"1179",0,1179,13680000,0.0941321
"1180",0,1180,13690000,0.058651
"1181",0,1181,13700000,0.113754
"1182",0,1182,13710000,0.151921
"1183",0,1183,13720000,0.0742653
"1184",0,1184,13730000,0.284664
"1185",0,1185,13740000,0.311499
"1186",0,1186,13750000,0.514678
"1187",0,1187,13760000,0.323216
"1188",0,1188,13770000,0.317463
"1189",0,1189,13780000,0.314304
"1190",0,1190,13790000,0.226389
"1191",0,1191,13800000,0.335149
"1192",0,1192,13810000,0.115165
"1193",0,1193,13820000,0.202393
"1194",0,1194,13830000,0.279005
"1195",0,1195,13840000,0.158716
"1196",0,1196,13850000,0.150678
"1197",0,1197,13860000,0.209359
"1198",0,1198,13870000,0.292897
"1199",0,1199,13880000,0.294754
"1200",0,1200,13890000,0.366487
"1201",0,1201,13900000,0.3347
"1202",0,1202,13910000,0.262508
"1203",0,1203,13920000,0.52669
"1204",0,1204,13930000,0.169893
"1205",0,1205,13940000,0.249632
"1206",0,1206,13950000,0.364782
"1207",0,1207,13960000,0.266415
"1208",0,1208,13970000,0.430544
"1209",0,1209,13980000,0.256045
"1210",0,1210,13990000,0.275791
"1211",0,1211,14000000,0.258115
"1212",0,1212,14010000,0.284779
"1213",0,1213,14020000,0.103788
"1214",0,1214,14030000,0.232405
"1215",0,1215,14040000,0.158751
"1216",0,1216,14050000,0.152161
"1217",0,1217,14060000,0.243783
"1218",0,1218,14070000,0.0643863
"1219",0,1219,14080000,0.183912
"1220",0,1220,14100000,0.167181
"1221",0,1221,14110000,0.24667
"1222",0,1222,14120000,0.222651
"1223",0,1223,14130000,0.292009
"1224",0,1224,14140000,0.144427
"1225",0,1225,14150000,0.262267
"1226",0,1226,14160000,0.205255
"1227",0,1227,14180000,0.217349
"1228",0,1228,14190000,0.199444
"1229",0,1229,14210000,0.334326
"1230",0,1230,14220000,0.201382
"1231",0,1231,14230000,0.299882
"1232",0,1232,14260000,0.294315
"1233",0,1233,14280000,0.241483
"1234",0,1234,14290000,0.231695
"1235",0,1235,14300000,0.132394
"1236",0,1236,14310000,0.22021
"1237",0,1237,14320000,0.145902
"1238",0,1238,14330000,0.225426
"1239",0,1239,14340000,0.31677
"1240",0,1240,14350000,0.308731
"1241",0,1241,14370000,0.168688
"1242",0,1242,14380000,0.208416
"1243",0,1243,14390000,0.229469
"1244",0,1244,14400000,0.13585
"1245",0,1245,14420000,0.242678
"1246",0,1246,14430000,0.450754
"1247",0,1247,14440000,0.40487
"1248",0,1248,14450000,0.380694
"1249",0,1249,14460000,0.421339
"1250",0,1250,14470000,0.206665
"1251",0,1251,14480000,0.5286
"1252",0,1252,14490000,0.511817
"1253",0,1253,14500000,0.229178
"1254",0,1254,14510000,0.288553
"1255",0,1255,14520000,0.454641
"1256",0,1256,14530000,0.0821024
"1257",0,1257,14540000,0.289988
"1258",0,1258,14560000,0.383185
"1259",0,1259,14570000,0.187178
"1260",0,1260,14590000,0.194023
"1261",0,1261,14600000,0.243818
"1262",0,1262,14620000,0.425195
"1263",0,1263,14630000,0.72315
"1264",0,1264,14640000,0.445584
"1265",0,1265,14650000,0.242243
"1266",0,1266,14660000,0.404674
"1267",0,1267,14670000,0.254342
"1268",0,1268,14680000,0.40176
"1269",0,1269,14700000,0.384953
"1270",0,1270,14710000,0.358321
"1271",0,1271,14720000,0.174024
"1272",0,1272,14730000,0.308681
"1273",0,1273,14740000,0.319776
"1274",0,1274,14750000,0.290525
"1275",0,1275,14760000,0.175089
"1276",0,1276,14770000,0.180364
"1277",0,1277,14780000,0.33579
"1278",0,1278,14790000,0.263397
"1279",0,1279,14800000,0.353038
"1280",0,1280,14810000,0.212637
"1281",0,1281,14820000,0.19708
"1282",0,1282,14830000,0.256502
"1283",0,1283,14840000,0.190213
"1284",0,1284,14850000,0.279973
"1285",0,1285,14860000,0.185709
"1286",0,1286,14870000,0.132222
"1287",0,1287,14880000,0.0525638
"1288",0,1288,14890000,0.283162
"1289",0,1289,14900000,0.0951993
"1290",0,1290,14910000,0.208262
"1291",0,1291,14920000,0.13934
"1292",0,1292,14930000,0.0634671
"1293",0,1293,14940000,0.134467
"1294",0,1294,14950000,0.214536
"1295",0,1295,14960000,0.22448
"1296",0,1296,14970000,0.325331
"1297",0,1297,14980000,0.227265
"1298",0,1298,14990000,0.265228
"1299",0,1299,15000000,0.300474
"1300",0,1300,15010000,0.276314
"1301",0,1301,15020000,0.30847
"1302",0,1302,15030000,0.0412613
"1303",0,1303,15040000,0.346058
"1304",0,1304,15050000,0.210279
"1305",0,1305,15060000,0.336002
"1306",0,1306,15070000,0.160213
"1307",0,1307,15080000,0.192817
"1308",0,1308,15090000,0.193456
"1309",0,1309,15100000,0.26405
"1310",0,1310,15110000,0.234212
"1311",0,1311,15120000,0.0781397
"1312",0,1312,15130000,0.147394
"1313",0,1313,15140000,0.270927
"1314",0,1314,15150000,0.117902
"1315",0,1315,15160000,0.111379
"1316",0,1316,15170000,0.201673
"1317",0,1317,15180000,0.324009
"1318",0,1318,15190000,0.230527
"1319",0,1319,15210000,0.103736
"1320",0,1320,15220000,0.0647112
"1321",0,1321,15230000,0.192244
"1322",0,1322,15240000,0.152677
"1323",0,1323,15250000,0.0768014
"1324",0,1324,15260000,0.263821
"1325",0,1325,15270000,0.293956
"1326",0,1326,15280000,0.157936
"1327",0,1327,15290000,0.203778
"1328",0,1328,15300000,0.0694657
"1329",0,1329,15310000,0.163937
"1330",0,1330,15320000,0.0604752
"1331",0,1331,15330000,0.0605296
"1332",0,1332,15340000,0.148065
"1333",0,1333,15350000,0.199087
"1334",0,1334,15360000,0.184664
"1335",0,1335,15370000,0.117138
"1336",0,1336,15380000,0.075729
"1337",0,1337,15390000,0.217224
"1338",0,1338,15400000,0.115826
"1339",0,1339,15410000,0.15617
"1340",0,1340,15420000,0.172939
"1341",0,1341,15430000,0.216077
"1342",0,1342,15440000,0.201712
"1343",0,1343,15450000,0.146066
"1344",0,1344,15460000,0.101311
"1345",0,1345,15470000,0.104779
"1346",0,1346,15480000,0.107451
"1347",0,1347,15490000,0.199496
"1348",0,1348,15510000,0.116108
"1349",0,1349,15520000,0.124305
"1350",0,1350,15530000,0.278599
"1351",0,1351,15540000,0.15636
"1352",0,1352,15550000,0.275993
"1353",0,1353,15560000,0.166248
"1354",0,1354,15570000,0.108948
"1355",0,1355,15580000,0.21357
"1356",0,1356,15590000,0.062846
"1357",0,1357,15600000,0.128854
"1358",0,1358,15610000,0.353831
"1359",0,1359,15620000,0.0940521
"1360",0,1360,15630000,0.187859
"1361",0,1361,15640000,0.335595
"1362",0,1362,15650000,0.128722
"1363",0,1363,15660000,0.0528045
"1364",0,1364,15670000,0.0452175
"1365",0,1365,15680000,0.140011
"1366",0,1366,15690000,0.292362
"1367",0,1367,15710000,0.225888
"1368",0,1368,15730000,0.0784307
"1369",0,1369,15740000,0.0789127
"1370",0,1370,15750000,0.103418
"1371",0,1371,15760000,0.184289
"1372",0,1372,15770000,0.114438
"1373",0,1373,15780000,0.107335
"1374",0,1374,15790000,0.187384
"1375",0,1375,15800000,0.177965
"1376",0,1376,15810000,0.13918
"1377",0,1377,15820000,0.0658401
"1378",0,1378,15830000,0.0892701
"1379",0,1379,15840000,0.118264
"1380",0,1380,15850000,0.237787
"1381",0,1381,15890000,0.114425
"1382",0,1382,15900000,0.324098
"1383",0,1383,15910000,0.0630665
"1384",0,1384,15920000,0.100852
"1385",0,1385,15930000,0.168732
"1386",0,1386,15940000,0.299246
"1387",0,1387,15950000,0.170616
"1388",0,1388,15970000,0.0787748
"1389",0,1389,15980000,0.190669
"1390",0,1390,15990000,0.0934165
"1391",0,1391,16010000,0.155027
"1392",0,1392,16020000,0.361497
"1393",0,1393,16040000,0.147333
"1394",0,1394,16050000,0.208402
"1395",0,1395,16060000,0.0901949
"1396",0,1396,16070000,0.18439
"1397",0,1397,16080000,0.22817
"1398",0,1398,16090000,0.135601
"1399",0,1399,16100000,0.238243
"1400",0,1400,16110000,0.0972604
"1401",0,1401,16130000,0.157231
"1402",0,1402,16140000,0.165855
"1403",0,1403,16150000,0.0713364
"1404",0,1404,16160000,0.146831
"1405",0,1405,16170000,0.375554
"1406",0,1406,16190000,0.267352
"1407",0,1407,16200000,0.122804
"1408",0,1408,16220000,0.168927
"1409",0,1409,16230000,0.159486
"1410",0,1410,16250000,0.18187
"1411",0,1411,16260000,0.214607
"1412",0,1412,16270000,0.0805604
"1413",0,1413,16280000,0.0220631
"1414",0,1414,16290000,0.084002
"1415",0,1415,16300000,0.0549503
"1416",0,1416,16310000,0.124916
"1417",0,1417,16320000,0.0789443
"1418",0,1418,16330000,0.0883474
"1419",0,1419,16340000,0.0581347
"1420",0,1420,16350000,0.129822
"1421",0,1421,16360000,0.110719
"1422",0,1422,16370000,0.123216
"1423",0,1423,16380000,0.240163
"1424",0,1424,16390000,0.329041
"1425",0,1425,16400000,0.0874321
"1426",0,1426,16410000,0.212187
"1427",0,1427,16430000,0.276512
"1428",0,1428,16440000,0.253927
"1429",0,1429,16450000,0.15389
"1430",0,1430,16460000,0.14099
"1431",0,1431,16470000,0.100062
"1432",0,1432,16480000,0.094329
"1433",0,1433,16490000,0.15116
"1434",0,1434,16500000,0.222814
"1435",0,1435,16510000,0.11855
"1436",0,1436,16520000,0.198346
"1437",0,1437,16530000,0.243928
"1438",0,1438,16540000,0.214649
"1439",0,1439,16550000,0.161001
"1440",0,1440,16560000,0.130056
"1441",0,1441,16570000,0.267877
"1442",0,1442,16580000,0.133524
"1443",0,1443,16590000,0.32495
"1444",0,1444,16600000,0.250701
"1445",0,1445,16610000,0.224783
"1446",0,1446,16620000,0.144777
"1447",0,1447,16630000,0.0724805
"1448",0,1448,16640000,0.115688
"1449",0,1449,16650000,0.0952004
"1450",0,1450,16660000,0.0848313
"1451",0,1451,16670000,0.0600522
"1452",0,1452,16680000,0.0834562
"1453",0,1453,16690000,0.236095
"1454",0,1454,16700000,0.226128
"1455",0,1455,16710000,0.196621
"1456",0,1456,16720000,0.246006
"1457",0,1457,16730000,0.242899
"1458",0,1458,16750000,0.309703
"1459",0,1459,16760000,0.422011
"1460",0,1460,16770000,0.328288
"1461",0,1461,16780000,0.466828
"1462",0,1462,16790000,0.229915
"1463",0,1463,16800000,0.296458
"1464",0,1464,16810000,0.451142
"1465",0,1465,16820000,0.356014
"1466",0,1466,16830000,0.148951
"1467",0,1467,16840000,0.418484
"1468",0,1468,16850000,0.203569
"1469",0,1469,16860000,0.177735
"1470",0,1470,16870000,0.308151
"1471",0,1471,16880000,0.319238
"1472",0,1472,16890000,0.19624
"1473",0,1473,16900000,0.357249
"1474",0,1474,16910000,0.162878
"1475",0,1475,16920000,0.273559
"1476",0,1476,16930000,0.158282
"1477",0,1477,16940000,0.229712
"1478",0,1478,16950000,0.326634
"1479",0,1479,16960000,0.307371
"1480",0,1480,16970000,0.245368
"1481",0,1481,16980000,0.277854
"1482",0,1482,16990000,0.286139
"1483",0,1483,17000000,0.326082
"1484",0,1484,17010000,0.222194
"1485",0,1485,17020000,0.230632
"1486",0,1486,17030000,0.323085
"1487",0,1487,17040000,0.293927
"1488",0,1488,17050000,0.232974
"1489",0,1489,17060000,0.188522
"1490",0,1490,17070000,0.143239
"1491",0,1491,17080000,0.175824
"1492",0,1492,17090000,0.0741118
"1493",0,1493,17100000,0.210132
"1494",0,1494,17110000,0.139346
"1495",0,1495,17120000,0.0876119
"1496",0,1496,17130000,0.241315
"1497",0,1497,17140000,0.247733
"1498",0,1498,17150000,0.319007
"1499",0,1499,17160000,0.482713
"1500",0,1500,17170000,0.433989
"1501",0,1501,17180000,0.415133
"1502",0,1502,17190000,0.468551
